row_index,field,entry,classification,matched_with,csv_set_size,ann_set_size
1294,TEMPERATURE,reflux,FP,,2,1
1294,TEMPERATURE,refluxed,FN,,2,1
1294,TIME,2 h,TP,2 hours,1,1
1294,YIELD_OTHER,0.710 g,TP,0.710 g,1,1
1294,YIELD_PERCENT,90%,TP,90%,1,1
1297,REACTION_PRODUCT,"Ethyl 3-(2,4-dimethylthiazol-5-yl)propionate",TP,"ethyl 3-(2,4-dimethylthiazol-5-yl)propionate",1,2
1297,REACTION_PRODUCT,"Ethyl 3-(2,4-dimethylthiazol-5-yl)propionate",TP,"Ethyl 3-(2,4-dimethylthiazol-5-yl)propionate",1,2
1297,SOLVENT,ethanol,FP,,1,0
1297,STARTING_MATERIAL,4-bromo-5-oxohexanoic acid,TP,4-bromo-5-oxohexanoic acid,2,3
1297,STARTING_MATERIAL,ethanol,FN,,2,3
1297,STARTING_MATERIAL,thioacetamide,TP,thioacetamide,2,3
1297,TEMPERATURE,reflux,TP,reflux,2,1
1297,TEMPERATURE,under nitrogen atmosphere,FP,,2,1
1297,TIME,3 h,TP,3 hours,1,1
1297,YIELD_OTHER,120 mg,TP,120 mg,1,1
1297,YIELD_PERCENT,6%,TP,6%,1,1
1298,REACTION_PRODUCT,11414,FN,,1,2
1298,REACTION_PRODUCT,N-((5-(difluoroacetate)pyridin-2-yl)methyl)-1-methyl-N-phenylpiperidine-4-carboxamide,FP,,1,2
1298,REACTION_PRODUCT,title compound,TP,,1,2
1298,REAGENT_CATALYST,"2,2-difluoroacetic anhydride",FP,,2,1
1298,REAGENT_CATALYST,triethylamine,TP,triethylamine,2,1
1298,SOLVENT,tetrahydrofuran,TP,tetrahydrofuran,1,1
1298,STARTING_MATERIAL,"2,2-difluoroacetic anhydride",FN,,1,2
1298,STARTING_MATERIAL,N-((5-(hydrazinecarbonyl)pyridin-2-yl)methyl)-1-methyl-N-phenylpiperidine-4-carboxamide,TP,N-((5-(hydrazinecarbonyl)pyridin-2-yl)methyl)-1-methyl-N-phenylpiperidine-4-carboxamide,1,2
1298,TEMPERATURE,room temperature,TP,room temperature,1,1
1298,TIME,18 h,TP,18 hours,1,1
1298,YIELD_OTHER,0.002 g,TP,0.002 g,1,1
1298,YIELD_PERCENT,0.9%,TP,0.9%,1,1
1299,REACTION_PRODUCT,3-Ethynyl-4-hydroxybenzaldehyde,TP,3-Ethynyl-4-hydroxybenzaldehyde,1,3
1299,REACTION_PRODUCT,3-Ethynyl-4-hydroxybenzaldehyde,TP,3-ethynyl-4-hydroxybenzaldehyde,1,3
1299,REACTION_PRODUCT,32,FN,,1,3
1299,REAGENT_CATALYST,2N HCl,TP,HCl,1,1
1299,SOLVENT,MeOH,TP,MeOH,1,1
1299,STARTING_MATERIAL,3-ethynyl-4-(methoxymethoxy)benzaldehyde,TP,3-ethynyl-4-(methoxymethoxy)benzaldehyde,1,1
1299,TEMPERATURE,50° C,TP,50° C,1,1
1299,TIME,2 h,TP,2 h,1,1
1299,YIELD_OTHER,1 g,TP,1 g,1,1
1299,YIELD_PERCENT,55%,TP,55%,1,1
1304,REACTION_PRODUCT,"6-(2-aminooxazol-4-yl)-3,4-dihydroquinolin-2(1H)-one",TP,"6-(2-aminooxazol-4-yl)-3,4-dihydroquinolin-2(1H)-one",1,1
1304,SOLVENT,anhydrous acetonitrile,TP,acetonitrile,1,1
1304,STARTING_MATERIAL,"6-(Chloroacetyl)-3,4-dihydroquinolin-2(1H)-one",TP,"6-(Chloroacetyl)-3,4-dihydroquinolin-2(1H)-one",2,2
1304,STARTING_MATERIAL,urea,TP,urea,2,2
1304,TEMPERATURE,reflux,FP,,1,0
1304,TIME,15 days,TP,15 days,1,1
1304,YIELD_OTHER,0.058 g,TP,0.058 g,1,1
1304,YIELD_PERCENT,19%,TP,19%,1,1
1305,REACTION_PRODUCT,"(N-(8-((3,4,6-O-triacetyl-2-acetylamino-2-deoxy-j-D-galactopyranosyl)oxy)-3,6-dioxaoctanoyl)-4-(((4,4',4″-trimethoxytrityl)oxy)methyl)piperidin-4-yl)methyl (2-cyanoethyl) diisopropylphosphoramidite",FN,,1,2
1305,REACTION_PRODUCT,"(N-(8-((3,4,6-O-triacetyl-2-acetylamino-2-deoxy-β-D-galactopyranosyl)oxy)-3,6-dioxaoctanoyl)-4-(((4,4',4″-trimethoxytrityl)oxy)methyl)piperidin-4-yl)methyl (2-cyanoethyl) diisopropylphosphoramidite 12k",TP,12k,1,2
1305,REAGENT_CATALYST,1H-tetrazole,TP,1H-tetrazole,1,1
1305,SOLVENT,anhydrous acetonitrile,TP,acetonitrile,1,1
1305,STARTING_MATERIAL,"2-cyanoethyl N,N,N',N'-tetraisopropylphosphorodiamidite",TP,"2-cyanoethyl N,N,N',N'-tetraisopropylphosphorodiamidite",2,2
1305,STARTING_MATERIAL,Compound 8k,TP,8k,2,2
1305,TEMPERATURE,-10°C,FP,,2,1
1305,TEMPERATURE,room temperature,FP,,2,1
1305,TEMPERATURE,−10° C,FN,,2,1
1305,TIME,1 h,TP,1 h,2,1
1305,TIME,overnight,FP,,2,1
1305,YIELD_OTHER,1.541 g,TP,1.541 g,1,1
1305,YIELD_PERCENT,66.8%,TP,66.8%,1,1
1306,REACTION_PRODUCT,"2-chloro-7,8-dihydro-5H-pyrano[4,3-b]pyridine-3-carbonitrile",TP,"2-chloro-7,8-dihydro-5H-pyrano[4,3-b]pyridine-3-carbonitrile",1,1
1306,REAGENT_CATALYST,phosphoryl chloride,TP,phosphoryl chloride,1,1
1306,STARTING_MATERIAL,"2-Oxo-1,5,7,8-tetrahydro-2H-pyrano[4,3-b]pyridine-3-carbonitrile",TP,"2-Oxo-1,5,7,8-tetrahydro-2H-pyrano[4,3-b]pyridine-3-carbonitrile",1,1
1306,TEMPERATURE,0°C,TP,0°C,2,3
1306,TEMPERATURE,reflux,TP,reflux,2,3
1306,TEMPERATURE,room temperature,FN,,2,3
1306,TIME,4 hr,TP,4 hr,1,1
1306,YIELD_OTHER,1.85 g,TP,1.85 g,1,1
1306,YIELD_PERCENT,66%,TP,66%,1,1
1307,REACTION_PRODUCT,(S)-1-benzyl-N-methylpyrrolidine-3-amine,FN,,1,4
1307,REACTION_PRODUCT,"(S)-3-(3-(methyl(7H-pyrrolo[2,3-d]pyrimidine-4-yl)amino)pyrrolidine-1-yl)-3-oxopropanenitrile",TP,"(S)-3-(3-(methyl(7H-pyrrolo[2,3-d]pyrimidine-4-yl)amino)pyrrolidine-1-yl)-3-oxopropanenitrile",1,4
1307,REACTION_PRODUCT,"(S)-N-(1-benzylpyrrolidine-3-yl)-N-methyl-7H-pyrrolo[2,3-d]pyrimidine-4-amine",FN,,1,4
1307,REACTION_PRODUCT,"(S)-N-methyl-N-(pyrrolidine-3-yl)-7H-pyrrolo[2,3-d]pyrimidine-4-amine",FN,,1,4
1307,REAGENT_CATALYST,"1,8-diazabicyclo[5.4.0]undec-7-ene (DBU)",TP,"1,8-diazabicyclo[5.4.0]undec-7-ene",4,9
1307,REAGENT_CATALYST,"1,8-diazabicyclo[5.4.0]undec-7-ene (DBU)",TP,DBU,4,9
1307,REAGENT_CATALYST,10w/w% palladium/carbon (Pd/C),TP,10w/w% palladium/carbon,4,9
1307,REAGENT_CATALYST,10w/w% palladium/carbon (Pd/C),TP,Pd/C,4,9
1307,REAGENT_CATALYST,hydrogen,FN,,4,9
1307,REAGENT_CATALYST,lithium aluminum hydride (LiAlH4),TP,lithium aluminum hydride,4,9
1307,REAGENT_CATALYST,lithium aluminum hydride (LiAlH4),TP,LiAlH4,4,9
1307,REAGENT_CATALYST,potassium carbonate (K2CO3),TP,K2CO3,4,9
1307,REAGENT_CATALYST,potassium carbonate (K2CO3),TP,potassium carbonate,4,9
1307,SOLVENT,deionized water,TP,water,4,4
1307,SOLVENT,methanol,TP,methanol,4,4
1307,SOLVENT,n-butanol,TP,n-butanol,4,4
1307,SOLVENT,tetrahydrofuran,TP,tetrahydrofuran,4,4
1307,STARTING_MATERIAL,(S)-1-benzyl-N-methylpyrrolidine-3-amine,FN,,2,6
1307,STARTING_MATERIAL,"(S)-N-(1-benzylpyrrolidine-3-yl)-N-methyl-7H-pyrrolo[2,3-d]pyrimidine-4-amine",FN,,2,6
1307,STARTING_MATERIAL,"(S)-N-methyl-N-(pyrrolidine-3-yl)-7H-pyrrolo[2,3-d]pyrimidine-4-amine",FN,,2,6
1307,STARTING_MATERIAL,6-chloro-7-deazapurine,TP,6-chloro-7-deazapurine,2,6
1307,STARTING_MATERIAL,ethyl cyanoacetate,FN,,2,6
1307,STARTING_MATERIAL,tert-butyl (S)-(1-benzylpyrrolidine-3-yl)carbamate,TP,tert-butyl (S)-(1-benzylpyrrolidine-3-yl)carbamate,2,6
1307,TEMPERATURE,0°C,TP,0°C,4,3
1307,TEMPERATURE,about 80°C,TP,80°C,4,3
1307,TEMPERATURE,reflux,FP,,4,3
1307,TEMPERATURE,room temperature,TP,room temperature,4,3
1307,TIME,about 24 h,TP,24 hours,5,4
1307,TIME,about 36 h,TP,36 hours,5,4
1307,TIME,about 4 h,TP,4 hours,5,4
1307,TIME,about 5 min,TP,5 minutes,5,4
1307,TIME,overnight,FP,,5,4
1307,YIELD_OTHER,140 mg,TP,140 mg,4,4
1307,YIELD_OTHER,250 mg,TP,250 mg,4,4
1307,YIELD_OTHER,440 mg,TP,440 mg,4,4
1307,YIELD_OTHER,544 mg,TP,544 mg,4,4
1307,YIELD_PERCENT,about 66.1%,TP,66.1%,4,4
1307,YIELD_PERCENT,about 71.4%,TP,71.4%,4,4
1307,YIELD_PERCENT,about 76.6%,TP,76.6%,4,4
1307,YIELD_PERCENT,about 89.9%,TP,89.9%,4,4
1308,REACTION_PRODUCT,"(R)-tert-Butyl (2-((tert-butyldimethylsilyl)oxy)-2-(8-hydroxy-2-oxo-1,2-dihydroquinolin-5-yl)ethyl)(piperidin-4-ylmethyl)carbamate",TP,"(R)-tert-Butyl (2-((tert-butyldimethylsilyl)oxy)-2-(8-hydroxy-2-oxo-1,2-dihydroquinolin-5-yl)ethyl)(piperidin-4-ylmethyl)carbamate",1,2
1308,REACTION_PRODUCT,title compound,TP,,1,2
1308,REAGENT_CATALYST,"1-methyl-1,4-cyclohexadiene",FP,,2,1
1308,REAGENT_CATALYST,10% Pd/C,TP,10% Pd/C,2,1
1308,SOLVENT,ethanol,TP,ethanol,1,1
1308,STARTING_MATERIAL,"(R)-tert-butyl (2-(8-(benzyloxy)-2-oxo-1,2-dihydroquinolin-5-yl)-2-((tert-butyldimethylsilyl)oxy)ethyl)((1-benzylpiperidin-4-yl)methyl)carbamate",TP,"(R)-tert-butyl (2-(8-(benzyloxy)-2-oxo-1,2-dihydroquinolin-5-yl)-2-((tert-butyldimethylsilyl)oxy)ethyl)((1-benzylpiperidin-4-yl)methyl)carbamate",1,2
1308,STARTING_MATERIAL,"1-methyl-1,4-cyclohexadiene",FN,,1,2
1308,TEMPERATURE,reflux,TP,reflux,1,1
1308,TIME,1 h,TP,1 hour,1,1
1308,YIELD_OTHER,2.26 g,TP,2.26 g,1,1
1308,YIELD_PERCENT,98%,TP,98%,1,1
1309,REACTION_PRODUCT,2-(4-bromo-3-nitrophenyl)-N-cyclopropylpropanamide,TP,2-(4-bromo-3-nitrophenyl)-N-cyclopropylpropanamide,1,1
1309,REAGENT_CATALYST,"2-(7-azabenzotriazol-1-yl)-N,N,N',N'-tetramethyluronium hexafluorophosphate",TP,"2-(7-azabenzotriazol-1-yl)-N,N,N',N'-tetramethyluronium hexafluorophosphate",2,2
1309,REAGENT_CATALYST,diisopropylethylamine,TP,diisopropylethylamine,2,2
1309,SOLVENT,"N,N-dimethylformamide",TP,"N,N-dimethylformamide",1,1
1309,STARTING_MATERIAL,2-(4-bromo-3-nitrophenyl)propanoic acid,TP,2-(4-bromo-3-nitrophenyl)propanoic acid,1,2
1309,STARTING_MATERIAL,cyclopropylamine,FN,,1,2
1309,TEMPERATURE,50 °C,TP,50 °C,2,2
1309,TEMPERATURE,room temperature,TP,room temperature,2,2
1309,TIME,3.0 h,TP,3.0 hours,1,1
1309,YIELD_OTHER,0.6 g,TP,0.6 g,1,1
1309,YIELD_PERCENT,52.5%,TP,52.5%,1,1
1311,REACTION_PRODUCT,"(6S,8R)-6-(4-bromo-2,6-difluorophenyl)-7-(3-((tert-butyldiphenylsilyl) oxy)-2,2-difluoropropyl)-8-methyl-6,7,8,9-tetrahydro-3H-pyrazolo[4,3-f]isoquinoline",FN,,1,2
1311,REACTION_PRODUCT,"(6S,8R)-6-(4-bromo-2,6-difluorophenyl)-7-(3-((tert-butyldiphenylsilyl)oxy)-2,2-difluoropropyl)-8-methyl-6,7,8,9-tetrahydro-3H-pyrazolo[4,3-f]isoquinoline",TP,"(6S,8R)-6-(4-bromo-2,6-difluorophenyl)-7-(3-((tert-butyldiphenylsilyl)oxy)-2,2-difluoropropyl)-8-methyl-6,7,8,9-tetrahydro-3H-pyrazolo[4,3-f]isoquinoline",1,2
1311,REAGENT_CATALYST,Sodium nitrite,TP,Sodium nitrite,1,2
1311,REAGENT_CATALYST,propionic acid,FN,,1,2
1311,SOLVENT,Propionic acid,FP,,1,1
1311,SOLVENT,water,FN,,1,1
1311,STARTING_MATERIAL,"(1S,3R)-1-(4-bromo-2",FP,,2,1
1311,STARTING_MATERIAL,"(1S,3R)-1-(4-bromo-2, 6-difluorophenyl)-2-(3-((tert-butyldiphenyl silyl)oxy)-2,2-difluoropropyl)-3,5-dimethyl-1,2,3,4-tetrahydroisoquinolin-6-amine",FN,,2,1
1311,STARTING_MATERIAL,"6-difluorophenyl)-2-(3-((tert-butyldiphenyl silyl)oxy)-2,2-difluoropropyl)-3,5-dimethyl-1,2,3,4-tetrahydroisoquinolin-6-amine",FP,,2,1
1311,TEMPERATURE,-8°C,FP,,3,4
1311,TEMPERATURE,0° C,FN,,3,4
1311,TEMPERATURE,0°C,FP,,3,4
1311,TEMPERATURE,room temperature,TP,room temperature,3,4
1311,TEMPERATURE,−10° C,FN,,3,4
1311,TEMPERATURE,−8° C,FN,,3,4
1311,TIME,15 min,FN,,2,3
1311,TIME,18 h,TP,18 hours,2,3
1311,TIME,20 min,TP,20 minutes,2,3
1311,YIELD_OTHER,0.520 g,TP,0.520 g,1,1
1311,YIELD_PERCENT,38.8%,TP,38.8%,1,1
1313,REACTION_PRODUCT,"2-((3,5-dimethyl-1-phenyl-1H-pyrazol-4-yl)amino)-2-oxoethyl 2-(thiophen-2-yl)acetate",TP,"2-((3,5-dimethyl-1-phenyl-1H-pyrazol-4-yl)amino)-2-oxoethyl 2-(thiophen-2-yl)acetate",1,2
1313,REACTION_PRODUCT,title compound,TP,,1,2
1313,STARTING_MATERIAL,2-(thiophen-2-yl)acetic acid,TP,2-(thiophen-2-yl)acetic acid,1,1
1313,YIELD_OTHER,49 mg,TP,49 mg,1,1
1313,YIELD_PERCENT,94%,TP,94%,1,1
1314,REACTION_PRODUCT,"4-Amino-5-cyano-6-((1-(8-chloro-1-methyl-4-oxo-2-phenyl-1,4-dihydroquinolin-3-yl) ethyl) amino) pyrimidine",FN,,1,2
1314,REACTION_PRODUCT,"4-Amino-5-cyano-6-((1-(8-chloro-1-methyl-4-oxo-2-phenyl-1,4-dihydroquinolin-3-yl)ethyl)amino)pyrimidine",FP,,1,2
1314,REACTION_PRODUCT,solid,FN,,1,2
1314,REAGENT_CATALYST,potassium carbonate,TP,potassium carbonate,1,1
1314,SOLVENT,isopropanol,TP,isopropanol,1,1
1314,STARTING_MATERIAL,4-Amino-5-cyano-6-chloropyrimidine,TP,4-Amino-5-cyano-6-chloropyrimidine,2,2
1314,STARTING_MATERIAL,Crude 3-(1-aminoethyl)-8-chloro-1-methyl-2-phenylquinolin-4(1H)-one hydrochloride,TP,3-(1-aminoethyl)-8-chloro-1-methyl-2-phenylquinolin-4(1H)-one hydrochloride,2,2
1314,TEMPERATURE,80°C,TP,80°C,2,2
1314,TEMPERATURE,reflux,TP,reflux,2,2
1314,TIME,5 h,TP,5h,1,1
1314,YIELD_OTHER,0.93 g,FP,,1,1
1314,YIELD_OTHER,0.93g,FN,,1,1
1314,YIELD_PERCENT,72.1%,TP,72.1 %,1,1
1316,REACTION_PRODUCT,methyl 5-methylpyrimidine-2-carboxylate,TP,methyl 5-methylpyrimidine-2-carboxylate,1,1
1316,REAGENT_CATALYST,SOCl2,TP,SOCl2,1,1
1316,SOLVENT,methanol,FP,,1,0
1316,STARTING_MATERIAL,5-methylpyrimidine-2-carboxylic acid,TP,5-methylpyrimidine-2-carboxylic acid,1,2
1316,STARTING_MATERIAL,methanol,FN,,1,2
1316,TEMPERATURE,0° C,TP,0° C,3,3
1316,TEMPERATURE,25° C,TP,25° C,3,3
1316,TEMPERATURE,65° C,TP,65° C,3,3
1316,TIME,0.5 h,TP,0.5 h,2,2
1316,TIME,1 h,TP,1 h,2,2
1316,YIELD_OTHER,2 g,TP,2 g,1,1
1316,YIELD_PERCENT,90.7%,TP,90.7%,1,1
1317,REACTION_PRODUCT,3-(2-Oxopyrrolidinyl-1-yl)propyl methanesulfonic acid,TP,3-(2-Oxopyrrolidinyl-1-yl)propyl methanesulfonic acid,1,2
1317,REACTION_PRODUCT,3-(2-oxypyrrolidinyl-1-yl) propyl methanesulfonic acid,FN,,1,2
1317,REAGENT_CATALYST,Triethylamine,FN,,1,1
1317,REAGENT_CATALYST,methanesulfonyl chloride,FP,,1,1
1317,SOLVENT,dichloromethane,TP,dichloromethane,1,1
1317,STARTING_MATERIAL,1-(3-Hydroxypropyl)-2-pyrrolidone,TP,1-(3-Hydroxypropyl)-2-pyrrolidone,1,2
1317,STARTING_MATERIAL,methanesulfonyl chloride,FN,,1,2
1317,TEMPERATURE,0°C,TP,0°C,2,2
1317,TEMPERATURE,room temperature,TP,room temperature,2,2
1317,TIME,2 h,TP,2 hours,1,1
1317,YIELD_OTHER,164 mg,TP,164 mg,1,1
1317,YIELD_PERCENT,53%,TP,53%,1,1
1319,REACTION_PRODUCT,Compound 9,TP,9,1,1
1319,REAGENT_CATALYST,potassium carbonate,FN,,1,2
1319,REAGENT_CATALYST,tetrakis-(triphenylphosphine)palladium,TP,tetrakis-(triphenylphosphine)palladium,1,2
1319,SOLVENT,aqueous,FN,,1,3
1319,SOLVENT,tetrahydrofuran,TP,tetrahydrofuran,1,3
1319,SOLVENT,water,FN,,1,3
1319,STARTING_MATERIAL,2-chloro-4-(naphthalen-2-yl)quinazoline,TP,2-chloro-4-(naphthalen-2-yl)quinazoline,2,2
1319,STARTING_MATERIAL,Compound B,TP,B,2,2
1319,TEMPERATURE,heated,FP,,2,1
1319,TEMPERATURE,room temperature,TP,room temperature,2,1
1319,TIME,6 h,TP,6 hours,1,1
1319,YIELD_OTHER,11.25 g,TP,11.25 g,1,1
1319,YIELD_PERCENT,85%,TP,85%,1,1
1320,REACTION_PRODUCT,"2-(2-methoxyethoxy)-4-methyl-N-(4-(2-oxo-1,2,3,4-tetrahydroquinolin-6-yl)thiazol-2-yl)thiazole-5-carboxamide",TP,"2-(2-methoxyethoxy)-4-methyl-N-(4-(2-oxo-1,2,3,4-tetrahydroquinolin-6-yl)thiazol-2-yl)thiazole-5-carboxamide",1,1
1320,REAGENT_CATALYST,propylphosphonic anhydride,TP,propylphosphonic anhydride,1,2
1320,REAGENT_CATALYST,pyridine,FN,,1,2
1320,SOLVENT,acetonitrile,TP,acetonitrile,1,2
1320,SOLVENT,ethyl acetate,FN,,1,2
1320,STARTING_MATERIAL,2-(2-methoxyethoxyl)-4-methylthiazole-5-carboxylic acid,TP,2-(2-methoxyethoxyl)-4-methylthiazole-5-carboxylic acid,2,2
1320,STARTING_MATERIAL,"6-(2-aminothiazol-4-yl)-3,4-dihydroquinolin-2(1H)-one",TP,"6-(2-aminothiazol-4-yl)-3,4-dihydroquinolin-2(1H)-one",2,2
1320,TEMPERATURE,50° C,TP,50° C,1,1
1320,TIME,5 days,TP,5 days,1,1
1320,YIELD_OTHER,0.102 g,TP,0.102 g,1,1
1320,YIELD_PERCENT,57%,TP,57%,1,1
1321,REACTION_PRODUCT,61b,FN,,1,1
1321,REACTION_PRODUCT,compound I-061,FP,,1,1
1321,STARTING_MATERIAL,compound 61a,TP,61a,1,1
1321,YIELD_OTHER,2.37 g,TP,2.37 g,1,1
1321,YIELD_PERCENT,83%,TP,83%,1,1
1323,REACTION_PRODUCT,2-d,FN,,1,1
1323,REACTION_PRODUCT,3-[4-(4-Cyanophenyl)isoquinolin-6-yl]propionic acid (Compound 2),FP,,1,1
1323,REAGENT_CATALYST,diisobutylaluminum hydride,TP,diisobutylaluminum hydride,1,1
1323,SOLVENT,DCM,TP,DCM,1,1
1323,STARTING_MATERIAL,compound 1-c,TP,1-c,1,1
1323,TEMPERATURE,-78°C,TP,-78°C,2,2
1323,TEMPERATURE,room temperature,TP,room temperature,2,2
1323,TIME,1 h,TP,1h,1,1
1323,YIELD_OTHER,900 mg,TP,900 mg,1,1
1323,YIELD_PERCENT,76%,TP,76%,1,1
1324,REACTION_PRODUCT,N-(3-fluorophenyl)-N-((5-(hydrazinecarbonyl)pyridin-2-yl)methyl)nicotinamide,TP,N-(3-fluorophenyl)-N-((5-(hydrazinecarbonyl)pyridin-2-yl)methyl)nicotinamide,1,2
1324,REACTION_PRODUCT,title compound,TP,,1,2
1324,REAGENT_CATALYST,hydrazine monohydrate,TP,hydrazine monohydrate,1,1
1324,SOLVENT,ethanol,TP,ethanol,1,1
1324,STARTING_MATERIAL,Methyl 6-((N-(3-fluorophenyl)nicotinamido)methyl)nicotinate,TP,Methyl 6-((N-(3-fluorophenyl)nicotinamido)methyl)nicotinate,1,1
1324,TEMPERATURE,reflux,TP,reflux,2,2
1324,TEMPERATURE,room temperature,TP,room temperature,2,2
1324,TIME,18 h,TP,18 hours,1,1
1324,YIELD_OTHER,0.108 g,TP,0.108 g,1,1
1324,YIELD_PERCENT,97.3%,TP,97.3%,1,1
1325,REACTION_PRODUCT,"6-[(4,4-Dimethyl-2-oxo-1,3-oxazolidin-3-yl)methyl]-3-ethyl-5-methyl-1-(3,3,3-trifluoropropyl)thieno[2,3-d]pyrimidine-2,4(1H,3H)-dione",TP,"6-[(4,4-Dimethyl-2-oxo-1,3-oxazolidin-3-yl)methyl]-3-ethyl-5-methyl-1-(3,3,3-trifluoropropyl)thieno[2,3-d]pyrimidine-2,4(1H,3H)-dione",1,2
1325,REACTION_PRODUCT,title compound,TP,,1,2
1325,STARTING_MATERIAL,"4,4-dimethyl-1,3-oxazolidin-2-one",TP,"4,4-dimethyl-1,3-oxazolidin-2-one",2,2
1325,STARTING_MATERIAL,compound from Ex. 140A,TP,compound from Ex. 140A,2,2
1325,YIELD_OTHER,27 mg,TP,27 mg,1,1
1325,YIELD_PERCENT,26%,TP,26%,1,1
1327,REACTION_PRODUCT,"5-Chloro-1-trityl-1H-pyrazolo[4,3-b]pyridine-6-carbonitrile",TP,"5-Chloro-1-trityl-1H-pyrazolo[4,3-b]pyridine-6-carbonitrile",1,2
1327,REACTION_PRODUCT,desired product,FN,,1,2
1327,REAGENT_CATALYST,Et3N,TP,Et3N,2,2
1327,REAGENT_CATALYST,oxalyl chloride,TP,oxalyl chloride,2,2
1327,SOLVENT,DCM,TP,DCM,1,1
1327,STARTING_MATERIAL,"6-cyano-1-trityl-1H-pyrazolo[4,3-b]pyridine 4-oxide",TP,"6-cyano-1-trityl-1H-pyrazolo[4,3-b]pyridine 4-oxide",1,1
1327,TEMPERATURE,0° C,TP,0° C,1,1
1327,TIME,30 min,TP,30 min,1,1
1327,YIELD_OTHER,446.7 mg,TP,446.7 mg,1,1
1327,YIELD_PERCENT,95%,TP,95%,1,1
1328,REACTION_PRODUCT,Compound 33,TP,33,1,1
1328,REAGENT_CATALYST,potassium carbonate,FN,,1,2
1328,REAGENT_CATALYST,tetrakis-(triphenylphosphine)palladium,TP,tetrakis-(triphenylphosphine)palladium,1,2
1328,SOLVENT,aqueous,FN,,1,3
1328,SOLVENT,tetrahydrofuran,TP,tetrahydrofuran,1,3
1328,SOLVENT,water,FN,,1,3
1328,STARTING_MATERIAL,"(4-(4,6-diphenylpyrimidin-2-yl)phenyl)boronic acid",TP,"(4-(4,6-diphenylpyrimidin-2-yl)phenyl)boronic acid",2,2
1328,STARTING_MATERIAL,Compound A,TP,A,2,2
1328,TEMPERATURE,heated,FP,,2,1
1328,TEMPERATURE,room temperature,TP,room temperature,2,1
1328,TIME,5 h,TP,5 hours,1,1
1328,YIELD_OTHER,11.73 g,TP,11.73 g,1,1
1328,YIELD_PERCENT,82%,TP,82%,1,1
1329,REACTION_PRODUCT,"5-(2,3-fluorophenyl)-1-{2-oxo-2-[4-(2-oxo-1,4-dihydro-2H-quinazolin-3-yl)-piperidin-1-yl]-ethyl}-3-(2,2,2-trifluoroethyl)-1H-pyrimidine-2,4-dione",FP,,1,1
1329,REACTION_PRODUCT,"5-bromo-1-{2-oxo-2-[4-(2-oxo-1,4-dihydro-2H-quinazolin-3-yl)-piperidin-1-yl]-ethyl}-3-(2,2,2-trifluoroethyl)-1H-pyrimidine-2,4-dione",FN,,1,1
1329,STARTING_MATERIAL,"1,1,1-trifluoro-2-iodoethane",FN,,1,2
1329,STARTING_MATERIAL,"5-bromo-1-{2-oxo-2-[4-(2-oxo-1,4-dihydro-2H-quinazolin-3-yl)-piperidin-1-yl]-ethyl}-1H-pyrimidine-2,4-dione",TP,"5-bromo-1-{2-oxo-2-[4-(2-oxo-1,4-dihydro-2H-quinazolin-3-yl)-piperidin-1-yl]-ethyl}-1H-pyrimidine-2,4-dione",1,2
1329,YIELD_OTHER,140 mg,TP,140 mg,1,1
1329,YIELD_PERCENT,51%,TP,51%,1,1
1330,REACTION_PRODUCT,product,FN,,1,2
1330,REACTION_PRODUCT,"tert-Butyl 5-(2,6-difluoro-4-(2-oxoethyl)phenyl)-3-(1-methyl-1H-pyrazol-4-yl)-1H-pyrazolo[3,4-c]pyridine-1-carboxylate",TP,"tert-Butyl 5-(2,6-difluoro-4-(2-oxoethyl)phenyl)-3-(1-methyl-1H-pyrazol-4-yl)-1H-pyrazolo[3,4-c]pyridine-1-carboxylate",1,2
1330,REAGENT_CATALYST,Dess-Martin periodinane,TP,Dess-Martin periodinane,2,2
1330,REAGENT_CATALYST,pyridine,TP,pyridine,2,2
1330,SOLVENT,DCM,TP,DCM,1,1
1330,STARTING_MATERIAL,"tert-butyl 5-(2,6-difluoro-3-(2-hydroxyethyl)phenyl)-3-(1-methyl-1H-pyrazol-4-yl)-1H-pyrazolo[3,4-c]pyridine-1-carboxylate",TP,"tert-butyl 5-(2,6-difluoro-3-(2-hydroxyethyl)phenyl)-3-(1-methyl-1H-pyrazol-4-yl)-1H-pyrazolo[3,4-c]pyridine-1-carboxylate",1,1
1330,TEMPERATURE,room temperature,TP,r.t.,1,1
1330,TIME,1 h,TP,1 h,1,1
1330,YIELD_OTHER,653 mg,TP,653 mg,1,1
1330,YIELD_PERCENT,84%,TP,84%,1,1
1331,REACTION_PRODUCT,1-[4-(6-Fluoro-1H-indol-3-yl)phenyl]-3-methyl-urea,TP,1-[4-(6-Fluoro-1H-indol-3-yl)phenyl]-3-methyl-urea,1,3
1331,REACTION_PRODUCT,compound,FN,,1,3
1331,REACTION_PRODUCT,title compound,TP,,1,3
1331,STARTING_MATERIAL,"1-methyl-3-[4-(4,4,5,5-tetramethyl-1,3,2-dioxaborolan-2-yl)phenyl]urea",TP,"1-methyl-3-[4-(4,4,5,5-tetramethyl-1,3,2-dioxaborolan-2-yl)phenyl]urea",2,2
1331,STARTING_MATERIAL,Intermediate 1,TP,Intermediate 1,2,2
1331,YIELD_OTHER,10 mg,TP,10 mg,1,1
1331,YIELD_PERCENT,25%,TP,25%,1,1
